vehicle_x,vehicle_y,vehicle_z
16.1603,-0.182078,-0.00100162
16.1834,-0.191329,-0.00100137
16.2066,-0.200596,-0.0010017
16.2298,-0.209852,-0.00100145
16.2531,-0.219099,-0.00100158
16.2763,-0.228328,-0.00100133
16.2995,-0.237575,-0.00100135
16.3227,-0.24682,-0.00100147
16.3459,-0.256062,-0.00100154
16.3691,-0.26529,-0.00100142
16.3923,-0.274524,-0.00100185
16.4155,-0.283757,-0.0010015
16.4388,-0.292987,-0.0010015
16.462,-0.302209,-0.00100194
16.4852,-0.311422,-0.00100187
16.5084,-0.320638,-0.00100154
16.5316,-0.329849,-0.00100148
16.5549,-0.339052,-0.00100189
16.5781,-0.348238,-0.00100181
16.6013,-0.357429,-0.00100158
16.6245,-0.366611,-0.00100146
16.6478,-0.375783,-0.00100175
16.671,-0.38493,-0.0010018
16.6942,-0.394082,-0.00100161
16.7175,-0.403219,-0.00100145
16.7408,-0.412341,-0.00100167
16.764,-0.421435,-0.00100181
16.7873,-0.430542,-0.00100181
16.8105,-0.439642,-0.00100146
16.8338,-0.448736,-0.00100162
16.8571,-0.457807,-0.00100135
16.8803,-0.466897,-0.00100139
16.9036,-0.475978,-0.00100147
16.9269,-0.485052,-0.00100157
16.9502,-0.494101,-0.00100131
16.9734,-0.503165,-0.00100162
16.9967,-0.512218,-0.00100149
17.02,-0.521261,-0.00100153
17.0433,-0.530284,-0.00100135
17.0666,-0.539308,-0.0010019
17.0899,-0.54832,-0.00100152
17.1132,-0.557321,-0.0010015
17.1365,-0.566304,-0.00100189
17.1598,-0.575271,-0.00100183
17.1831,-0.584229,-0.00100157
17.2064,-0.59317,-0.00100149
17.2298,-0.602089,-0.00100189
17.2531,-0.610983,-0.0010018
17.2764,-0.619882,-0.00100163
17.2998,-0.628773,-0.00100147
17.3232,-0.637655,-0.00100175
17.3465,-0.646517,-0.00100177
17.3698,-0.655389,-0.00100159
17.3932,-0.66425,-0.00100147
17.4166,-0.673101,-0.00100167
17.4399,-0.681926,-0.00100176
17.4633,-0.690761,-0.00100171
17.4867,-0.699583,-0.00100147
17.5101,-0.70839,-0.00100161
17.5334,-0.717166,-0.00100138
17.5568,-0.725954,-0.00100138
17.5802,-0.734723,-0.00100148
17.6036,-0.743472,-0.00100156
17.627,-0.752187,-0.00100127
17.6504,-0.760909,-0.00100186
17.6738,-0.769602,-0.00100151
17.6972,-0.778272,-0.00100154
17.7207,-0.786904,-0.00100127
17.7441,-0.795532,-0.00100184
17.7675,-0.804147,-0.00100156
17.791,-0.812753,-0.00100151
17.8145,-0.821341,-0.00100173
17.8379,-0.829923,-0.00100178
17.8614,-0.838499,-0.00100159
17.8848,-0.847062,-0.00100149
17.9083,-0.85561,-0.0010019
17.9318,-0.864138,-0.00100175
17.9552,-0.872665,-0.00100158
17.9787,-0.881175,-0.00100148
18.0023,-0.889666,-0.00100176
18.0257,-0.89813,-0.00100173
18.0492,-0.906594,-0.00100181
18.0727,-0.915034,-0.00100148
18.0963,-0.923451,-0.00100166
18.1198,-0.931832,-0.00100167
18.1433,-0.940211,-0.00100132
18.1668,-0.948559,-0.00100149
18.1904,-0.956876,-0.00100161
18.2139,-0.965146,-0.00100156
18.2375,-0.973411,-0.0010018
18.2611,-0.981636,-0.00100151
18.2847,-0.989849,-0.00100157
18.3083,-0.998031,-0.00100123
18.3319,-1.00623,-0.00100185
18.3555,-1.01441,-0.00100155
18.3791,-1.02257,-0.00100154
18.4027,-1.0307,-0.0010012
18.4263,-1.03884,-0.00100178
18.4499,-1.04695,-0.00100159
18.4736,-1.05505,-0.00100152
18.4972,-1.06312,-0.00100137
18.5208,-1.07118,-0.00100174
18.5445,-1.07922,-0.00100164
18.5681,-1.08724,-0.00100152
18.5918,-1.09522,-0.00100186
18.6154,-1.10318,-0.0010017
18.6391,-1.11113,-0.00100178
18.6628,-1.11904,-0.00100151
18.6865,-1.12691,-0.00100181
18.7102,-1.13475,-0.00100165
18.7339,-1.14256,-0.00100137
18.7577,-1.15033,-0.00100151
18.7814,-1.15808,-0.00100169
18.8051,-1.16581,-0.00100165
18.8289,-1.17355,-0.00100169
18.8527,-1.18126,-0.00100153
18.8765,-1.18896,-0.00100162
18.9002,-1.19662,-0.00100166
18.924,-1.20429,-0.00100186
18.9478,-1.21193,-0.00100155
18.9716,-1.21955,-0.00100158
18.9953,-1.22713,-0.00100121
19.0191,-1.23472,-0.00100178
19.0429,-1.24227,-0.00100159
19.0668,-1.24979,-0.00100156
19.0906,-1.25727,-0.00100116
19.1144,-1.26474,-0.00100171
19.1382,-1.27218,-0.00100165
19.1621,-1.27958,-0.00100156
19.1859,-1.28692,-0.00100117
